player_api_id,player_name,birthday,height,weight
110113,Daan Bovenberg,1988-10-25 00:00:00,182.88,163
282011,Daan Disveld,1994-01-20 00:00:00,177.8,176
279105,Daan Smith,1992-03-18 00:00:00,193.04,174
39878,Daan van Gijseghem,1988-03-02 00:00:00,182.88,185
512747,Dabney Dos Santos,1996-07-21 00:00:00,172.72,150
96615,Dady,1981-08-13 00:00:00,190.5,185
559029,Daimy Deflem,1994-05-04 00:00:00,177.8,150
30526,Daisuke Matsui,1981-05-11 00:00:00,175.26,148
522750,Dalbert,1993-09-08 00:00:00,180.34,163
611840,Dalcio Gomes,1996-05-22 00:00:00,185.42,176
356400,Dale Carrick,1994-01-07 00:00:00,180.34,154
161012,Daley Blind,1990-03-09 00:00:00,180.34,159
514806,Daley Sinkgraven,1995-07-04 00:00:00,177.8,141
12320,Dalibor Pleva,1984-04-02 00:00:00,180.34,152
33967,Dalibor Stevanovic,1984-09-27 00:00:00,182.88,165
77813,Dalibor Veselinovic,1987-09-21 00:00:00,198.12,201
38837,DaMarcus Beasley,1982-05-24 00:00:00,172.72,150
101969,Dame N'Doye,1985-02-21 00:00:00,185.42,179
132830,Damian Bellon,1989-08-28 00:00:00,177.8,170
433760,Damian Ciechanowski,1996-04-03 00:00:00,177.8,163
196238,Damian Dabrowski,1992-08-27 00:00:00,177.8,161
56867,Damian Escudero,1987-04-01 00:00:00,175.26,163
429845,Damian Garbacik,1996-01-30 00:00:00,185.42,176
173393,Damian Hops Chmiel,1987-05-06 00:00:00,175.26,161
309892,Damian Jakubik,1990-03-25 00:00:00,182.88,170
443987,Damian Kugiel,1995-05-30 00:00:00,187.96,181
113794,Damian Leandro Casalinuovo,1987-06-06 00:00:00,182.88,174
38952,Damian Macaluso Rojas,1980-03-09 00:00:00,180.34,176
195335,Damian Suarez,1988-04-27 00:00:00,172.72,165
465828,Damian Szymanski,1995-06-16 00:00:00,180.34,154
24423,Damian Tixier,1980-06-23 00:00:00,180.34,150
208315,Damian Zbozien,1989-04-25 00:00:00,185.42,176
27669,Damiano Ferronetti,1984-11-01 00:00:00,182.88,163
179206,Damiano Schet,1990-04-08 00:00:00,177.8,143
190971,Damiano Zanon,1983-09-02 00:00:00,177.8,161
27732,Damiano Zenoni,1977-04-23 00:00:00,185.42,163
46726,Damien Da Silva,1988-05-17 00:00:00,182.88,181
23030,Damien Delaney,1981-07-29 00:00:00,190.5,196
34574,Damien Duff,1979-03-02 00:00:00,177.8,165
473859,Damien Dussaut,1994-11-08 00:00:00,182.88,154
42147,Damien Germanier,1988-03-30 00:00:00,177.8,137
26290,Damien Gregorini,1979-03-02 00:00:00,193.04,198
38434,Damien Lahaye,1984-01-30 00:00:00,180.34,181
172610,Damien Le Tallec,1990-04-19 00:00:00,182.88,163
93347,Damien Marcq,1988-12-08 00:00:00,180.34,172
46004,Damien Miceli,1984-10-27 00:00:00,177.8,165
26345,Damien Perquis,1984-04-10 00:00:00,185.42,165
93348,Damien Perrinelle,1983-09-12 00:00:00,187.96,172
40701,Damien Plessis,1988-03-05 00:00:00,193.04,170
95977,Damien Rascle,1980-08-05 00:00:00,187.96,198
71472,Damien Tiberi,1985-08-23 00:00:00,180.34,163
25770,Damir Dzombic,1985-01-03 00:00:00,187.96,170
38247,Damir Mirvic,1982-11-30 00:00:00,185.42,181
27502,Damir Vrancic,1985-10-04 00:00:00,182.88,172
196186,Damjan Djokovic,1990-04-18 00:00:00,187.96,179
243440,Dammyano Grootfaam,1991-05-13 00:00:00,182.88,152
46810,Dan Gosling,1990-02-02 00:00:00,182.88,174
321020,Dan Mori,1988-11-08 00:00:00,185.42,172
249761,Dan Nistor,1988-05-06 00:00:00,180.34,159
299380,Dan Twardzik,1991-04-13 00:00:00,182.88,170
46392,Dani Abalo,1987-09-29 00:00:00,177.8,150
151058,Dani Benitez,1987-04-07 00:00:00,182.88,161
183497,Dani Castellano,1987-11-02 00:00:00,180.34,152
56846,Dani Estrada,1987-01-03 00:00:00,177.8,163
92527,Dani Fernandez,1983-01-20 00:00:00,180.34,152
433311,Dani Garcia,1990-05-01 00:00:00,180.34,165
183348,Dani Hernandez,1985-10-21 00:00:00,195.58,196
43282,Dani Mallo,1979-01-25 00:00:00,185.42,183
580704,Dani Ndi,1995-08-18 00:00:00,177.8,168
280528,Dani Nieto,1991-05-04 00:00:00,172.72,132
429893,Dani Quintana,1987-03-08 00:00:00,172.72,143
180270,Dani Sanchez,1984-11-10 00:00:00,177.8,168
174634,Dani Schahin,1989-07-09 00:00:00,187.96,181
295212,Dani Sotres,1993-05-21 00:00:00,182.88,172
163897,Dani,1990-01-17 00:00:00,177.8,148
25984,Daniel Agger,1984-12-12 00:00:00,190.5,185
33988,Daniel Alves,1983-05-06 00:00:00,172.72,154
436036,Daniel Amartey,1994-12-01 00:00:00,182.88,165
33018,Daniel Aranzubia,1979-09-18 00:00:00,185.42,181
181379,Daniel Ayala,1990-11-07 00:00:00,190.5,185
37319,Daniel Baier,1984-05-18 00:00:00,175.26,170
212873,Daniel Batz,1991-01-12 00:00:00,187.96,185
56932,Daniel Beichler,1988-10-13 00:00:00,182.88,170
215166,Daniel Boateng,1992-09-02 00:00:00,182.88,174
78142,Daniel Brezny,1977-12-19 00:00:00,182.88,170
37342,Daniel Brinkmann,1986-01-29 00:00:00,193.04,194
94915,Daniel Brosinski,1988-07-17 00:00:00,177.8,154
35828,Daniel Brueckner,1981-02-14 00:00:00,182.88,170
317277,Daniel Bujok,1994-11-24 00:00:00,175.26,161
188058,Daniel Burn,1992-05-09 00:00:00,200.66,192
188498,Daniel Caligiuri,1988-01-15 00:00:00,182.88,174
67940,Daniel Calvo,1979-07-11 00:00:00,175.26,148
40957,Daniel Candeias,1988-02-25 00:00:00,177.8,172
40940,Daniel Carrico,1988-08-04 00:00:00,180.34,176
282674,Daniel Carvajal,1992-01-11 00:00:00,172.72,161
531629,Daniel Ceballos,1996-08-07 00:00:00,175.26,143
37967,Daniel Chavez,1988-01-08 00:00:00,175.26,152
42052,Daniel Ciofani,1985-07-31 00:00:00,190.5,181
26399,Daniel Congre,1985-04-05 00:00:00,185.42,176
26143,"Daniel Cousin,20",1977-02-07 00:00:00,187.96,181
36852,Daniel Cruz,1981-05-09 00:00:00,180.34,168
177698,Daniel Davari,1988-01-06 00:00:00,193.04,198
37684,Daniel de Ridder,1984-03-06 00:00:00,180.34,165
432389,Daniel De Silva,1997-03-06 00:00:00,177.8,132
260486,Daniel Devine,1992-09-07 00:00:00,182.88,154
141145,Daniel Didavi,1990-02-21 00:00:00,180.34,172
21213,Daniel Dunst,1984-04-12 00:00:00,180.34,172
282168,Daniel Dziwniel,1992-08-19 00:00:00,177.8,159
150065,Daniel Elias Araujo Maykon,1984-04-20 00:00:00,177.8,172
93218,Daniel Fanger,1988-08-11 00:00:00,190.5,170
31299,Daniel Fernandes,1983-09-25 00:00:00,195.58,207
535957,Daniel Follonier,1994-01-18 00:00:00,185.42,172
23823,Daniel Fox,1986-05-29 00:00:00,180.34,172
24744,Daniel Gabbidon,1979-08-08 00:00:00,177.8,157
175806,Daniel Galbraith,1990-08-19 00:00:00,175.26,143
196126,Daniel Gimenez,1983-07-30 00:00:00,182.88,170
177720,Daniel Ginczek,1991-04-13 00:00:00,190.5,192
38759,Daniel Graham,1985-08-12 00:00:00,182.88,192
33778,Daniel Guiza,1980-08-17 00:00:00,180.34,176
30919,Daniel Gygax,1981-08-28 00:00:00,177.8,165
29303,Daniel Haas,1983-08-01 00:00:00,187.96,190
24138,Daniel Halfar,1988-01-07 00:00:00,172.72,150
172768,Daniel Hoeegh,1991-01-06 00:00:00,190.5,174
39843,Daniel Imhof,1977-11-22 00:00:00,177.8,170
33768,Daniel Jarque,1983-01-01 00:00:00,187.96,168
26257,Daniel Jensen,1979-06-25 00:00:00,177.8,161
150018,Daniel Kabir Mustafa,1984-08-02 00:00:00,190.5,185
256968,Daniel Kaufmann,1990-12-22 00:00:00,185.42,179
40600,Daniel Kome,1980-05-19 00:00:00,175.26,161
40523,Daniel Larsson,1987-01-25 00:00:00,175.26,174
42231,Daniel Lopar,1985-04-19 00:00:00,187.96,187
388793,Daniel Lopez,1985-10-25 00:00:00,187.96,198
277935,Daniel Lukasik,1991-04-28 00:00:00,177.8,161
30425,Daniel Majstorovic,1977-04-05 00:00:00,190.5,209
157249,Daniel Mojsov,1987-12-25 00:00:00,190.5,176
33599,Daniel Moreira,1977-08-08 00:00:00,177.8,165
39994,Daniel Niculae,1982-10-06 00:00:00,185.42,174
40103,Daniel Omoya Braaten,1982-05-25 00:00:00,182.88,187
111858,Daniel Opare,1990-10-18 00:00:00,175.26,163
40846,Daniel Oprita,1981-08-10 00:00:00,182.88,181
208710,Daniel Panizzolo,1986-03-25 00:00:00,182.88,165
75307,Daniel Parejo,1989-04-16 00:00:00,180.34,165
114664,Daniel Pavlovic,1988-04-22 00:00:00,182.88,168
522576,Daniel Pinillos,1992-10-22 00:00:00,182.88,163
295060,Daniel Potts,1994-04-13 00:00:00,172.72,154
43158,Daniel Pudil,1985-09-27 00:00:00,185.42,181
282295,Daniel Redmond,1991-03-02 00:00:00,175.26,148
207118,Daniel Royer,1990-05-22 00:00:00,177.8,161
97734,Daniel Schwaab,1988-08-23 00:00:00,187.96,168
32088,Daniel Seaborne,1987-03-05 00:00:00,190.5,165
27371,Daniel Sikorski,1987-11-02 00:00:00,182.88,168
291107,Daniel Soares Brites,1992-11-09 00:00:00,185.42,168
51553,Daniel Sturridge,1989-09-01 00:00:00,187.96,168
28110,Daniel Swanson,1986-12-28 00:00:00,167.64,130
39498,Daniel Tozser,1985-05-12 00:00:00,185.42,163
66891,Daniel Unal,1990-01-18 00:00:00,175.26,154
33085,Daniel van Buyten,1978-02-07 00:00:00,198.12,209
74169,Daniel Wass,1989-05-31 00:00:00,180.34,163
193176,Daniel Williams,1989-03-08 00:00:00,182.88,168
33285,Daniel Ziebig,1983-01-21 00:00:00,182.88,168
195413,Daniele Baselli,1992-03-23 00:00:00,182.88,154
34952,Daniele Bonera,1981-05-31 00:00:00,182.88,163
42387,Daniele Cacia,1983-08-23 00:00:00,182.88,163
41536,Daniele Capelli,1986-06-20 00:00:00,182.88,181
24405,Daniele Conti,1979-01-09 00:00:00,177.8,157
39556,Daniele Corvia,1984-11-22 00:00:00,180.34,179
41540,Daniele Croce,1982-09-09 00:00:00,172.72,150
30682,Daniele De Rossi,1983-07-24 00:00:00,185.42,183
39386,Daniele De Vezze,1980-01-09 00:00:00,172.72,154
27672,Daniele Dessena,1987-05-10 00:00:00,182.88,165
41378,Daniele Ficagna,1981-02-23 00:00:00,185.42,165
39534,Daniele Franceschini,1976-01-13 00:00:00,177.8,161
37541,Daniele Galloppa,1985-05-15 00:00:00,180.34,163
24793,Daniele Gastaldello,1983-06-25 00:00:00,185.42,170
41661,Daniele Mannini,1983-10-25 00:00:00,182.88,172
42692,Daniele Padelli,1985-10-25 00:00:00,190.5,181
27675,Daniele Paponi,1988-04-16 00:00:00,182.88,159
24792,Daniele Portanova,1978-12-17 00:00:00,185.42,172
111747,Daniele Ragatzu,1991-09-21 00:00:00,172.72,161
358155,Daniele Rugani,1994-07-29 00:00:00,190.5,181
67298,Daniele Russo,1985-11-03 00:00:00,193.04,185
585237,Daniele Verde,1996-06-20 00:00:00,167.64,141
11863,Danielson,1981-01-09 00:00:00,187.96,170
119839,Danijel Aleksic,1991-04-30 00:00:00,182.88,165
38773,Danijel Ljuboja,1978-09-04 00:00:00,187.96,176
177652,Danijel Marceta,1989-01-04 00:00:00,175.26,154
25751,Danijel Milicevic,1986-01-05 00:00:00,170.18,137
30477,Danijel Pranjic,1981-12-02 00:00:00,170.18,154
183230,Danijel Stojanovic,1984-08-18 00:00:00,185.42,174
115184,Danijel Subasic,1984-10-27 00:00:00,190.5,185
362120,Danilo Cataldi,1994-08-06 00:00:00,180.34,154
130155,Danilo D'Ambrosio,1988-09-09 00:00:00,180.34,165
209312,Danilo Dias,1985-11-06 00:00:00,172.72,139
210704,Danilo Fernando Avelar,1989-06-09 00:00:00,185.42,174
240235,Danilo Pereira,1991-09-09 00:00:00,187.96,176
207039,Danilo Soares,1991-10-29 00:00:00,170.18,159
27708,Danilo Soddimo,1987-09-27 00:00:00,180.34,154
143403,Danilo,1986-11-11 00:00:00,185.42,176
185909,Danilo,1979-08-13 00:00:00,172.72,148
19249,Danilo,1984-05-10 00:00:00,185.42,165
208077,Danilo,1991-07-15 00:00:00,182.88,172
208943,Danilo,1990-01-13 00:00:00,172.72,159
281339,Danilo,1985-05-28 00:00:00,175.26,159
570432,Danilo,1996-02-28 00:00:00,182.88,163
36789,Danko Lazovic,1983-05-17 00:00:00,182.88,176
417818,Danny Bakker,1995-01-16 00:00:00,177.8,154
38979,Danny Buijs,1982-06-21 00:00:00,182.88,168
24408,Danny Collins,1980-08-06 00:00:00,182.88,170
240537,Danny da Costa,1993-07-13 00:00:00,185.42,185
173317,Danny Drinkwater,1990-03-05 00:00:00,177.8,154
32891,Danny Grainger,1986-07-28 00:00:00,177.8,168
40565,Danny Guthrie,1987-04-18 00:00:00,175.26,174
26721,Danny Guyt,1981-02-07 00:00:00,185.42,170
35467,Danny Higginbotham,1978-12-29 00:00:00,185.42,172
143512,Danny Hoesen,1991-01-15 00:00:00,185.42,179
45462,Danny Holla,1987-12-31 00:00:00,177.8,163
214426,Danny Ings,1992-03-16 00:00:00,177.8,161
32703,Danny Invincibile,1979-03-31 00:00:00,182.88,179
26451,Danny Koevermans,1978-11-01 00:00:00,190.5,174
162679,Danny Latza,1989-12-07 00:00:00,177.8,168
30338,Danny Murphy,1977-03-18 00:00:00,175.26,152
33941,Danny Pugh,1982-10-19 00:00:00,182.88,168
71360,Danny Racchi,1988-11-22 00:00:00,172.72,146
46353,Danny Rose,1990-07-02 00:00:00,172.72,159
26637,Danny Schenkel,1978-04-01 00:00:00,193.04,187
35438,Danny Shittu,1980-09-02 00:00:00,190.5,209
49571,Danny Simpson,1987-01-04 00:00:00,177.8,170
163165,Danny Verbeek,1990-08-15 00:00:00,182.88,143
254472,Danny Ward,1993-06-22 00:00:00,190.5,194
23271,Danny Webber,1981-12-28 00:00:00,175.26,159
113836,Danny Welbeck,1990-11-26 00:00:00,185.42,161
469296,Danny Williams,1988-01-25 00:00:00,185.42,170
168308,Danny Wilson,1991-12-27 00:00:00,187.96,174
33330,Danny Wintjens,1983-09-30 00:00:00,200.66,168
19000,Dante Adrian Senger,1983-03-04 00:00:00,187.96,187
38432,Dante,1983-10-18 00:00:00,187.96,192
520798,Dany da Silva,1993-03-02 00:00:00,187.96,172
491168,Dany Maury,1994-08-18 00:00:00,175.26,154
179522,Dany Nounkeu,1986-04-11 00:00:00,182.88,176
467478,Danzell Gravenberch,1994-02-13 00:00:00,185.42,185
355744,Darian MacKinnon,1986-01-01 00:00:00,177.8,163
18734,Dario Cvitanich,1984-05-16 00:00:00,175.26,159
39304,Dario Dainelli,1979-06-09 00:00:00,190.5,172
361946,Dario Del Fabro,1995-03-24 00:00:00,180.34,165
133201,Dario Dumic,1992-01-30 00:00:00,193.04,214
39732,Dario Knezevic,1982-04-20 00:00:00,182.88,176
29529,Dario Kresic,1984-01-11 00:00:00,195.58,212
104646,Dario Lezcano,1990-06-30 00:00:00,177.8,159
460004,Dario Melnjak,1992-10-31 00:00:00,177.8,161
30730,"Dario Simic,25",1975-11-12 00:00:00,180.34,168
38248,Dario Smoje,1978-09-19 00:00:00,193.04,181
467511,Dario Tanda,1995-01-02 00:00:00,172.72,150
47155,Dario Vidosic,1987-04-08 00:00:00,182.88,163
158278,Dario Vujicevic,1990-04-01 00:00:00,180.34,163
687687,Dario Zanatta,1997-05-01 00:00:00,182.88,163
30340,Darius Vassell,1980-06-30 00:00:00,170.18,170
30977,Dariusz Dudka,1983-12-09 00:00:00,182.88,185
355434,Dariusz Formella,1995-10-21 00:00:00,177.8,163
68836,Dariusz Jarecki,1981-03-23 00:00:00,182.88,161
69328,Dariusz Kolodziej,1982-04-17 00:00:00,177.8,161
69276,"Dariusz Latka,27",1978-09-14 00:00:00,172.72,143
68744,Dariusz Pietrasiak,1980-02-12 00:00:00,185.42,179
309050,Dariusz Trela,1989-12-05 00:00:00,187.96,176
357288,Dariusz Zjawinski,1986-08-19 00:00:00,185.42,161
164695,Darko Bodul,1989-01-11 00:00:00,185.42,179
304855,Darko Jevtic,1993-02-08 00:00:00,182.88,163
119014,Darko Lazovic,1990-09-15 00:00:00,180.34,146
26492,Darl Douglas,1979-10-05 00:00:00,172.72,165
150210,Darley,1989-12-15 00:00:00,187.96,168
449205,Darnell Fisher,1994-04-04 00:00:00,175.26,154
609733,Darnell Furlong,1995-10-31 00:00:00,180.34,168
32553,Darren Barr,1985-03-17 00:00:00,180.34,143
23949,Darren Bent,1984-02-06 00:00:00,180.34,161
32661,Darren Dods,1975-06-07 00:00:00,185.42,183
24148,Darren Fletcher,1984-02-01 00:00:00,182.88,163
206592,Darren Keet,1989-08-05 00:00:00,182.88,170
445515,Darren Lyon,1995-06-08 00:00:00,185.42,168
279109,Darren Maatsen,1990-01-30 00:00:00,182.88,157
32427,Darren Mackie,1982-01-05 00:00:00,175.26,141
17600,Darren McGregor,1985-08-07 00:00:00,182.88,192
32449,Darren O'Dea,1987-02-04 00:00:00,185.42,181
33048,Darren Pratley,1985-04-22 00:00:00,185.42,152
37780,Darren Randolph,1987-05-12 00:00:00,185.42,176
638613,Darren Rosheuvel,1994-05-15 00:00:00,177.8,159
24156,Darron Gibson,1987-10-25 00:00:00,180.34,176
31993,Darryl Duffy,1984-04-16 00:00:00,180.34,170
158841,Darryl Lachman,1989-11-11 00:00:00,187.96,181
181258,Darryl Westlake,1991-03-01 00:00:00,175.26,154
244904,Darwin Andrade,1991-02-11 00:00:00,175.26,154
289278,Darwin Machis,1993-02-07 00:00:00,170.18,159
104482,Daryl Janmaat,1989-07-22 00:00:00,185.42,176
24410,Daryl Murphy,1983-03-15 00:00:00,187.96,181
277609,Daryl van Mieghem,1989-12-05 00:00:00,175.26,150
447413,Daryl Werker,1994-06-27 00:00:00,190.5,176
354792,Daryll Meggatt,1990-10-20 00:00:00,177.8,172
196221,Dave Bulthuis,1990-06-28 00:00:00,190.5,194
23288,Dave Kitson,1980-01-21 00:00:00,190.5,176
163254,David Abdul,1989-08-17 00:00:00,177.8,161
18904,David Abraham,1986-07-15 00:00:00,187.96,183
139922,David Addy,1990-02-21 00:00:00,180.34,161
121633,David Alaba,1992-06-24 00:00:00,180.34,168
30666,David Albelda,1977-09-01 00:00:00,180.34,170
212715,David Amoo,1991-04-13 00:00:00,177.8,170
192923,David Anon,1989-04-03 00:00:00,172.72,161
39699,David Baiocco,1975-05-08 00:00:00,172.72,154
41294,David Barral,1983-05-10 00:00:00,182.88,172
17343,David Barron,1987-09-10 00:00:00,177.8,174
30612,David Beckham,1975-05-02 00:00:00,182.88,165
41119,David Bellion,1982-11-27 00:00:00,180.34,172
23760,David Bentley,1984-08-27 00:00:00,175.26,150
243240,David Biton,1988-03-01 00:00:00,187.96,179
24077,David Buchanan,1986-05-06 00:00:00,172.72,148
150320,David Caiado,1987-05-02 00:00:00,175.26,159
35983,David Carney,1983-11-30 00:00:00,180.34,154
32829,David Clarkson,1985-09-10 00:00:00,177.8,148
37456,David Cobeno,1982-04-06 00:00:00,185.42,181
165518,David Cornell,1991-03-28 00:00:00,187.96,174
37470,David Cortes,1979-08-29 00:00:00,180.34,163
479217,David Costas,1995-03-26 00:00:00,180.34,159
421797,David Crespo,1994-02-14 00:00:00,180.34,190
41722,David Da Costa,1986-04-19 00:00:00,185.42,168
187189,David Davis,1991-02-20 00:00:00,177.8,181
27009,David De Freitas,1979-09-30 00:00:00,180.34,154
182917,David De Gea,1990-11-07 00:00:00,193.04,181
41616,David Degen,1983-02-15 00:00:00,182.88,185
178291,David Destorme,1979-08-30 00:00:00,187.96,181
27665,David Di Michele,1976-01-06 00:00:00,170.18,154
41216,David Ducourtioux,1978-04-11 00:00:00,177.8,150
30342,David Dunn,1979-12-27 00:00:00,177.8,194
24234,David Edgar,1987-05-19 00:00:00,187.96,154
24676,David Edwards,1986-02-03 00:00:00,182.88,172
25505,David Elebert,1986-03-21 00:00:00,185.42,187
31643,David Elm,1983-01-10 00:00:00,193.04,190
557546,David Ferguson,1996-03-24 00:00:00,182.88,154
37290,David Fernandez,1976-01-20 00:00:00,172.72,154
46881,David Fleurival,1984-02-19 00:00:00,182.88,185
25070,David Fox,1983-12-13 00:00:00,175.26,170
140500,David Frey,1991-02-08 00:00:00,177.8,179
38468,David Fuster Torrijos,1982-02-03 00:00:00,177.8,157
33767,David Garcia,1981-01-16 00:00:00,177.8,165
74991,David Garcia,1982-02-25 00:00:00,182.88,181
37498,David Generelo,1982-08-11 00:00:00,182.88,181
40988,David Gigliotti,1985-05-30 00:00:00,175.26,163
528873,David Goldar,1994-09-15 00:00:00,180.34,170
42141,David Gonzalez,1986-11-09 00:00:00,180.34,165
50051,David Gonzalez,1982-07-20 00:00:00,193.04,185
32465,David Goodwillie,1989-03-28 00:00:00,175.26,159
25166,David Graham,1983-06-02 00:00:00,175.26,154
43279,David Healy,1979-08-05 00:00:00,172.72,150
41019,David Hellebuyck,1979-05-12 00:00:00,177.8,161
473937,David Holman,1993-03-17 00:00:00,187.96,176
238766,David Hopkirk,1993-01-17 00:00:00,180.34,157
104411,David Hubert,1988-02-12 00:00:00,182.88,174
610668,David Ivan,1995-02-01 00:00:00,172.72,150
36286,David James,1970-08-01 00:00:00,193.04,209
30749,David Jarolim,1979-05-17 00:00:00,175.26,159
30676,David Jemmali,1974-12-13 00:00:00,185.42,174
25415,David Jones,1984-11-04 00:00:00,182.88,176
246218,David Junca,1993-11-16 00:00:00,175.26,148
553597,David Kinsombi,1995-12-12 00:00:00,182.88,163
32697,David Lilley,1977-10-31 00:00:00,185.42,157
108572,David Lomban,1987-06-05 00:00:00,187.96,185
215584,David Lopez,1989-10-09 00:00:00,185.42,183
33866,David Lopez,1982-09-10 00:00:00,180.34,165
52133,David Luiz,1987-04-22 00:00:00,187.96,185
32725,David Mackay,1980-05-02 00:00:00,185.42,179
25797,David Marazzi,1984-09-06 00:00:00,177.8,154
32446,David Marshall,1985-03-05 00:00:00,190.5,183
193870,David Mateos,1987-04-22 00:00:00,190.5,181
32484,David McCracken,1981-10-16 00:00:00,187.96,192
32323,David McNamee,1980-10-10 00:00:00,180.34,154
150707,David Mendes,1986-10-11 00:00:00,182.88,172
33335,David Mendes,1982-08-04 00:00:00,185.42,170
21645,David Meul,1981-07-03 00:00:00,193.04,183
131583,David Meyler,1989-05-29 00:00:00,187.96,190
166768,David Mitchell,1990-04-04 00:00:00,182.88,183
289217,David Moberg Karlsson,1994-03-20 00:00:00,177.8,168
160901,David Moser,1989-03-24 00:00:00,185.42,165
30276,David Navarro,1980-05-25 00:00:00,187.96,181
41175,David Ngog,1989-04-01 00:00:00,190.5,174
23190,David Nugent,1985-05-02 00:00:00,180.34,179
112297,David Obua,1984-04-10 00:00:00,182.88,181
38243,David Odonkor,1984-02-21 00:00:00,172.72,163
50065,David Ospina,1988-08-31 00:00:00,182.88,174
37545,David Pizarro,1979-09-11 00:00:00,170.18,143
79247,David Pollet,1988-08-21 00:00:00,187.96,179
38138,David Prieto,1983-01-02 00:00:00,185.42,174
36287,David Proctor,1984-05-04 00:00:00,182.88,157
34259,David Raven,1985-03-10 00:00:00,182.88,161
2977,David Rivas Rodriguez,1978-12-02 00:00:00,190.5,187
25579,David Robertson,1986-09-23 00:00:00,177.8,143
169195,David Rochela,1990-02-19 00:00:00,180.34,170
102631,David Rodriguez,1986-02-14 00:00:00,177.8,159
30918,David Rozehnal,1980-07-05 00:00:00,190.5,176
46454,David Salomon Abwo,1986-05-10 00:00:00,170.18,146
41105,David Sauget,1979-11-23 00:00:00,175.26,170
37459,David Silva,1986-01-08 00:00:00,170.18,148
115512,David Simao,1990-05-15 00:00:00,182.88,163
358339,David Simon,1989-12-31 00:00:00,175.26,150
264839,David Smith,1993-03-01 00:00:00,180.34,165
31451,David Sommeil,1974-08-10 00:00:00,177.8,165
183414,David Stephens,1991-10-18 00:00:00,193.04,203
35477,David Stockdale,1985-09-28 00:00:00,190.5,185
43217,David Strihavka,1983-03-04 00:00:00,195.58,201
24415,David Suazo,1979-11-05 00:00:00,182.88,165
607134,David Syme,1997-06-23 00:00:00,190.5,190
23317,David Templeton,1989-01-07 00:00:00,175.26,139
206698,David Texeira,1991-02-27 00:00:00,182.88,179
243163,David Timor Copovi,1989-10-17 00:00:00,185.42,170
30728,David Trezeguet,1977-10-15 00:00:00,190.5,176
32969,David van Zanten,1982-05-08 00:00:00,177.8,159
131404,David Vandenbroeck,1985-07-12 00:00:00,187.96,187
40563,David Vaughan,1983-02-18 00:00:00,167.64,154
30909,David Villa,1981-12-03 00:00:00,175.26,152
338299,David von Ballmoos,1994-12-30 00:00:00,193.04,194
23998,David Weir,1970-05-10 00:00:00,190.5,190
24166,David Wheater,1987-02-14 00:00:00,195.58,192
242229,David Wijns,1987-01-09 00:00:00,180.34,170
308936,David Wilson,1994-09-06 00:00:00,182.88,154
114158,David Witteveen,1985-05-05 00:00:00,190.5,209
181262,David Wotherspoon,1991-12-29 00:00:00,180.34,168
42276,David Zibung,1984-01-10 00:00:00,187.96,192
99047,David Zurutuza,1986-07-19 00:00:00,185.42,172
103266,Davide Astori,1987-01-07 00:00:00,187.96,176
39294,Davide Bassi,1985-04-12 00:00:00,190.5,181
201617,Davide Bertoncini,1991-05-09 00:00:00,182.88,179
39222,Davide Biondini,1983-01-24 00:00:00,180.34,170
39203,Davide Bombardini,1974-06-21 00:00:00,182.88,172
24500,Davide Brivio,1988-08-17 00:00:00,185.42,181
612755,Davide Calabria,1996-12-06 00:00:00,177.8,170
25794,Davide Calla,1984-10-06 00:00:00,175.26,174
41811,Davide Carrus,1979-03-19 00:00:00,170.18,152
42262,Davide Chiumiento,1984-11-22 00:00:00,172.72,157
39435,Davide Di Gennaro,1988-06-16 00:00:00,180.34,157
43293,"Davide Dias,23",1983-04-12 00:00:00,177.8,159
183076,Davide Gavazzi,1986-05-07 00:00:00,185.42,163
183425,Davide Grassi,1986-01-13 00:00:00,187.96,161
97487,Davide Lanzafame,1987-02-09 00:00:00,180.34,165
39721,Davide Mandelli,1977-06-28 00:00:00,190.5,185
30136,Davide Marchini,1981-02-23 00:00:00,180.34,172
305066,Davide Mariani,1991-05-19 00:00:00,175.26,161
39722,Davide Moro,1982-01-02 00:00:00,175.26,152
42425,Davide Moscardelli,1980-02-03 00:00:00,185.42,176
41665,Davide Possanzini,1976-02-09 00:00:00,180.34,159
150466,Davide Santon,1991-01-02 00:00:00,185.42,183
34270,Davide Taini,1976-12-07 00:00:00,190.5,194
244811,Davide Zappacosta,1992-06-11 00:00:00,182.88,154
41670,Davide Zoboli,1981-10-08 00:00:00,190.5,174
501568,Davie Selke,1995-01-20 00:00:00,193.04,181
37937,Davino Verhulst,1987-11-25 00:00:00,193.04,198
15661,Davor Landeka,1984-09-18 00:00:00,177.8,163
38249,Davy De Beule,1981-11-07 00:00:00,180.34,172
41005,Davy de Fauw,1981-07-08 00:00:00,185.42,152
298448,Davy Klaassen,1993-02-21 00:00:00,177.8,154
178765,Davy Proepper,1991-09-02 00:00:00,185.42,159
245599,Davy Roef,1994-02-06 00:00:00,187.96,187
34480,Davy Schollen,1978-02-28 00:00:00,190.5,192
69629,Dawid Janczyk,1987-09-23 00:00:00,180.34,179
502543,Dawid Kownacki,1997-03-14 00:00:00,185.42,176
13476,Dawid Kucharski,1984-11-19 00:00:00,182.88,176
463806,Dawid Kudla,1992-03-21 00:00:00,187.96,185
68773,Dawid Nowak,1984-11-30 00:00:00,177.8,150
